name,need
Convex Sets,Affine Sets
Convex Sets,Intervals
Convex Sets,Line Segments
Convex Sets,Set Operations
Affine Sets,N-Dimensional Space
Intervals,Real Line
Line Segments,Intervals
Line Segments,N-Dimensional Space
Set Operations,Operations
Set Operations,Pair Intersections
Set Operations,Set Symmetric Differences
N-Dimensional Space,Distance
Real Line,Integral Line
Real Line,Real Order
Operations,Functions
Pair Intersections,Set Specification
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Distance,Space Distance
Integral Line,Geometry
Integral Line,Integer Arithmetic
Real Order,Comparisons
Real Order,Rational Order
Real Order,Real Numbers
Functions,Relations
Set Specification,Set Inclusion
Set Complements,Empty Set
Set Complements,Set Differences
Set Unions,Empty Set
Set Unions,Unordered Pairs
Space Distance,Plane Distance
Space Distance,Real Space
Geometry,Sets
Integer Arithmetic,Integer Products
Integer Arithmetic,Integer Sums
Integer Arithmetic,Natural Additive Identity
Integer Arithmetic,Natural Multiplicative Identity
Comparisons,Converse Relations
Comparisons,Orders
Rational Order,Integer Order
Rational Order,Integer Products
Rational Order,Rational Numbers
Real Numbers,Rational Numbers
Relations,Set Products
Set Inclusion,Standardized Accounts
Empty Set,Set Specification
Set Differences,Set Specification
Unordered Pairs,Set Specification
Plane Distance,Interval Length
Plane Distance,Real Plane
Real Space,Geometry
Real Space,Real Order
Real Space,Real Plane
Sets,Names
Integer Products,Integer Numbers
Integer Products,Natural Products
Integer Sums,Integer Numbers
Integer Sums,Natural Sums
Natural Additive Identity,Arithmetic
Natural Additive Identity,Identity Elements
Natural Multiplicative Identity,Arithmetic
Natural Multiplicative Identity,Identity Elements
Converse Relations,Relations
Orders,Natural Order
Orders,Relations
Integer Order,Integer Numbers
Integer Order,Natural Sums
Integer Order,Orders
Rational Numbers,Integer Arithmetic
Set Products,Ordered Pairs
Set Products,Set Powers
Standardized Accounts,Accounts
Interval Length,Intervals
Real Plane,Geometry
Real Plane,Lists
Real Plane,Real Order
Names,Letters
Names,Objects
Integer Numbers,Equivalence Relations
Integer Numbers,Natural Numbers
Natural Products,Natural Sums
Natural Sums,Recursion Theorem
Arithmetic,Natural Powers
Arithmetic,Operations
Identity Elements,Operations
Natural Order,Peano Axioms
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Accounts,Deductions
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Equivalence Relations,Partitions
Equivalence Relations,Relations
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Recursion Theorem,Peano Axioms
Natural Powers,Natural Products
Peano Axioms,Natural Induction
Unordered Triples,Pair Unions
Deductions,Quantified Statements
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Set Numbers,Finite Sets
Partitions,Set Intersections
Partitions,Set Unions
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Successor Sets,Pair Unions
Natural Induction,Natural Numbers
Pair Unions,Set Unions
Quantified Statements,Logical Statements
Families,Functions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Finite Sets,Equivalent Sets
Set Intersections,Pair Intersections
Logical Statements,Statements
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Statements,Identities
Statements,Sets
Function Inverses,Function Composites
Function Inverses,Function Images
Identities,Names
Function Composites,Functions
Function Images,Functions
