name,need
Uncertain Decisions,Decisions
Uncertain Decisions,Probability Distributions
Decisions,Orders
Decisions,Set Numbers
Decisions,Uncertain Outcomes
Probability Distributions,Outcome Probabilities
Orders,Natural Order
Orders,Relations
Set Numbers,Finite Sets
Uncertain Outcomes,Natural Numbers
Uncertain Outcomes,Pair Intersections
Uncertain Outcomes,Pair Unions
Uncertain Outcomes,Set Products
Outcome Probabilities,Intervals
Outcome Probabilities,Real Summation
Outcome Probabilities,Uncertain Outcomes
Natural Order,Peano Axioms
Relations,Ordered Pair Projections
Relations,Set Products
Finite Sets,Equivalent Sets
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Pair Intersections,Set Specification
Pair Unions,Set Unions
Set Products,Ordered Pairs
Set Products,Set Powers
Intervals,Real Line
Real Summation,Natural Summation
Real Summation,Real Numbers
Peano Axioms,Natural Induction
Ordered Pair Projections,Set Products
Ordered Pair Projections,Set Unions
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Set Differences,Set Specification
Successor Sets,Pair Unions
Set Specification,Set Equality
Set Unions,Empty Set
Set Unions,Unordered Pairs
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Real Line,Integral Line
Real Line,Real Order
Natural Summation,Family Operations
Natural Summation,Lists
Natural Summation,Natural Sums
Real Numbers,Rational Numbers
Natural Induction,Natural Numbers
Equivalence Relations,Partitions
Equivalence Relations,Relations
Function Inverses,Function Composites
Function Inverses,Function Images
Set Intersections,Empty Set
Set Intersections,Pair Intersections
Set Equality,Set Inclusion
Empty Set,Set Specification
Unordered Pairs,Set Specification
Unordered Triples,Pair Unions
Integral Line,Geometry
Integral Line,Integer Arithmetic
Real Order,Comparisons
Real Order,Rational Order
Real Order,Real Numbers
Family Operations,Families
Family Operations,Operations
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Natural Sums,Recursion Theorem
Rational Numbers,Integer Arithmetic
Partitions,Set Intersections
Partitions,Set Unions
Function Composites,Functions
Function Images,Functions
Set Inclusion,Deductions
Geometry,Sets
Integer Arithmetic,Integer Products
Integer Arithmetic,Integer Sums
Integer Arithmetic,Natural Additive Identity
Integer Arithmetic,Natural Multiplicative Identity
Comparisons,Converse Relations
Comparisons,Orders
Rational Order,Integer Order
Rational Order,Integer Products
Rational Order,Rational Numbers
Families,Functions
Operations,Functions
Operations,Pair Intersections
Operations,Set Symmetric Differences
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Recursion Theorem,Peano Axioms
Functions,Relations
Deductions,Quantified Statements
Sets,Names
Integer Products,Integer Numbers
Integer Products,Natural Products
Integer Sums,Integer Numbers
Integer Sums,Natural Sums
Natural Additive Identity,Arithmetic
Natural Additive Identity,Identity Elements
Natural Multiplicative Identity,Arithmetic
Natural Multiplicative Identity,Identity Elements
Converse Relations,Relations
Integer Order,Integer Numbers
Integer Order,Natural Sums
Integer Order,Orders
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Quantified Statements,Logical Statements
Names,Letters
Names,Objects
Integer Numbers,Equivalence Relations
Integer Numbers,Natural Numbers
Natural Products,Natural Sums
Arithmetic,Natural Powers
Arithmetic,Operations
Identity Elements,Operations
Set Complements,Empty Set
Set Complements,Set Differences
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Logical Statements,Statements
Natural Powers,Natural Products
Statements,Identities
Statements,Sets
Identities,Names
