name,need
Distribution Approximators,Approximators
Distribution Approximators,Empirical Distribution
Approximators,Real Optimizers
Approximators,Similarity Functions
Empirical Distribution,Probability Distributions
Empirical Distribution,Set Numbers
Real Optimizers,Optimizers
Real Optimizers,Real Numbers
Similarity Functions,Metrics
Probability Distributions,Outcome Probabilities
Set Numbers,Finite Sets
Optimizers,Orders
Real Numbers,Rational Numbers
Metrics,Absolute Value
Metrics,Distance
Outcome Probabilities,Real Functions
Outcome Probabilities,Real Summation
Outcome Probabilities,Set Numbers
Outcome Probabilities,Uncertain Outcomes
Finite Sets,Equivalent Sets
Orders,Natural Order
Orders,Relations
Rational Numbers,Integer Arithmetic
Absolute Value,Interval Length
Distance,Space Distance
Real Functions,Intervals
Real Summation,Natural Summation
Real Summation,Real Numbers
Uncertain Outcomes,Natural Numbers
Uncertain Outcomes,Pair Intersections
Uncertain Outcomes,Pair Unions
Uncertain Outcomes,Set Products
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Natural Order,Peano Axioms
Relations,Ordered Pair Projections
Integer Arithmetic,Integer Products
Integer Arithmetic,Integer Sums
Integer Arithmetic,Natural Additive Identity
Integer Arithmetic,Natural Multiplicative Identity
Interval Length,Intervals
Space Distance,Plane Distance
Space Distance,Real Space
Intervals,Real Line
Natural Summation,Family Operations
Natural Summation,Lists
Natural Summation,Natural Sums
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Pair Intersections,Set Specification
Pair Unions,Set Unions
Set Products,Ordered Pairs
Set Products,Set Powers
Equivalence Relations,Partitions
Equivalence Relations,Relations
Function Inverses,Function Composites
Function Inverses,Function Images
Peano Axioms,Natural Induction
Ordered Pair Projections,Set Products
Ordered Pair Projections,Set Unions
Integer Products,Integer Numbers
Integer Products,Natural Products
Integer Sums,Integer Numbers
Integer Sums,Natural Sums
Natural Additive Identity,Arithmetic
Natural Additive Identity,Identity Elements
Natural Multiplicative Identity,Arithmetic
Natural Multiplicative Identity,Identity Elements
Plane Distance,Interval Length
Plane Distance,Real Plane
Real Space,Geometry
Real Space,Real Plane
Real Line,Integral Line
Real Line,Real Order
Family Operations,Families
Family Operations,Operations
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Natural Sums,Recursion Theorem
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Set Differences,Set Specification
Successor Sets,Pair Unions
Set Specification,Set Equality
Set Unions,Empty Set
Set Unions,Unordered Pairs
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Partitions,Set Intersections
Partitions,Set Unions
Function Composites,Functions
Function Images,Functions
Natural Induction,Natural Numbers
Integer Numbers,Equivalence Relations
Integer Numbers,Natural Numbers
Natural Products,Natural Sums
Arithmetic,Natural Powers
Arithmetic,Operations
Identity Elements,Operations
Real Plane,Geometry
Real Plane,Lists
Real Plane,Real Order
Geometry,Sets
Integral Line,Geometry
Integral Line,Integer Arithmetic
Real Order,Comparisons
Real Order,Rational Order
Real Order,Real Numbers
Families,Functions
Operations,Functions
Operations,Pair Intersections
Operations,Set Symmetric Differences
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Recursion Theorem,Peano Axioms
Set Intersections,Empty Set
Set Intersections,Pair Intersections
Set Equality,Set Inclusion
Empty Set,Set Specification
Unordered Pairs,Set Specification
Unordered Triples,Pair Unions
Functions,Relations
Natural Powers,Natural Products
Sets,Names
Comparisons,Converse Relations
Comparisons,Orders
Rational Order,Integer Order
Rational Order,Integer Products
Rational Order,Rational Numbers
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Set Inclusion,Deductions
Names,Letters
Names,Objects
Converse Relations,Relations
Integer Order,Integer Numbers
Integer Order,Natural Sums
Integer Order,Orders
Set Complements,Empty Set
Set Complements,Set Differences
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Deductions,Quantified Statements
Quantified Statements,Logical Statements
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
