name,need
Entropy,Logarithm
Entropy,Probability Distributions
Logarithm,Real Numbers
Probability Distributions,Intervals
Probability Distributions,Probability Outcomes
Probability Distributions,Real Summation
Real Numbers,Rational Numbers
Intervals,Real Numbers
Probability Outcomes,Cardinality
Probability Outcomes,Probability
Real Summation,Natural Summation
Real Summation,Real Numbers
Rational Numbers,Integer Numbers
Cardinality,Natural Numbers
Probability,Common Sense
Natural Summation,Family Operations
Natural Summation,Natural Sums
Integer Numbers,Natural Numbers
Natural Numbers,Set Intersections
Natural Numbers,Successor Sets
Family Operations,Algebras
Family Operations,Families
Natural Sums,Natural Numbers
Set Intersections,Pair Intersections
Successor Sets,Pair Intersections
Successor Sets,Pair Unions
Algebras,Operations
Families,Functions
Pair Intersections,Set Specification
Pair Unions,Set Unions
Operations,Functions
Functions,Relations
Set Specification,Set Inclusion
Set Unions,Empty Set
Set Unions,Unordered Pairs
Relations,Cartesian Products
Set Inclusion,Definitions
Set Inclusion,Standardized Accounts
Empty Set,Set Specification
Unordered Pairs,Set Specification
Cartesian Products,Ordered Pairs
Cartesian Products,Set Powers
Definitions,Objects
Standardized Accounts,Accounts
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Accounts,Deductions
Accounts,Quantified Statements
Unordered Triples,Pair Unions
Deductions,Logical Statements
Quantified Statements,Logical Statements
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
Sets,Names
Names,Letters
Names,Objects
