name,need
Approximators,Real Optimizers
Approximators,Similarity Functions
Real Optimizers,Optimizers
Real Optimizers,Real Numbers
Similarity Functions,Metrics
Optimizers,Total Orders
Real Numbers,Rational Numbers
Metrics,Distance
Metrics,Real Numbers
Total Orders,Partial Orders
Total Orders,Set Specification
Rational Numbers,Integer Numbers
Distance,Length Common Notions
Partial Orders,Relation Properties
Partial Orders,Set Specification
Set Specification,Sentences
Set Specification,Set Inclusion
Integer Numbers,Solving Equations
Relation Properties,Relations
Sentences,Sets
Set Inclusion,Set Equality
Solving Equations,Arithmetic
Solving Equations,Equations
Relations,Ordered Pairs
Relations,Set Inclusion
Sets,Objects
Set Equality,Identity
Set Equality,Sets
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Identity
Ordered Pairs,Sets
Identity,Objects
Natural Numbers,Functions
Operations,Functions
Functions,Relations
