name,need
Tree-Structured Distributions,Conditional Distributions
Tree-Structured Distributions,Rooted Trees
Conditional Distributions,Marginal Distributions
Conditional Distributions,Conditional Event Probability
Conditional Distributions,Probability Distributions
Rooted Trees,Trees
Marginal Distributions,Probability Distributions
Marginal Distributions,Direct Products
Conditional Event Probability,Event Probabilities
Probability Distributions,Real Summation
Probability Distributions,Probability Outcomes
Trees,Graphs
Direct Products,Natural Numbers
Direct Products,Subsets
Event Probabilities,Probability Distributions
Event Probabilities,Probability Events
Event Probabilities,Set Operations
Real Summation,Natural Summation
Real Summation,Real Numbers
Probability Outcomes,Probability
Probability Outcomes,Cardinality
Graphs,Relations
Natural Numbers,Functions
Subsets,Sets
Probability Events,Probability Outcomes
Probability Events,Subsets
Set Operations,Algebras
Natural Summation,Arithmetic
Natural Summation,Direct Products
Real Numbers,Integer Numbers
Probability,Common Sense
Cardinality,Natural Numbers
Relations,Ordered Pairs
Functions,Relations
Functions,Set Specification
Sets,Objects
Algebras,Operations
Arithmetic,Natural Numbers
Arithmetic,Operations
Integer Numbers,Solving Equations
Ordered Pairs,Sets
Set Specification,Set Extension
Operations,Functions
Solving Equations,Arithmetic
Solving Equations,Equations
Set Extension,Identity
Set Extension,Sets
Equations,Objects
Identity,Objects
