name,need
Convex Combinations,Convex Sets
Convex Combinations,Linear Combinations
Convex Sets,Affine Sets
Convex Sets,Intervals
Convex Sets,Line Segments
Convex Sets,Operations
Linear Combinations,Real Linear Combinations
Linear Combinations,Vectors
Affine Sets,N-Dimensional Space
Intervals,Real Line
Line Segments,Intervals
Line Segments,N-Dimensional Space
Operations,Functions
Operations,Pair Intersections
Operations,Set Symmetric Differences
Real Linear Combinations,Real Vectors
Vectors,Fields
Vectors,N-Dimensional Space
Vectors,Real Vectors
N-Dimensional Space,Distance
Real Line,Integral Line
Real Line,Real Order
Functions,Relations
Pair Intersections,Set Specification
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Real Vectors,N-Dimensional Space
Real Vectors,Plane Vector Sums and Differences
Real Vectors,Space Vectors
Fields,Rational Numbers
Fields,Rings
Distance,Space Distance
Integral Line,Geometry
Integral Line,Integer Arithmetic
Real Order,Comparisons
Real Order,Rational Order
Real Order,Real Numbers
Relations,Set Products
Set Specification,Set Equality
Set Complements,Empty Set
Set Complements,Set Differences
Set Unions,Empty Set
Set Unions,Unordered Pairs
Plane Vector Sums and Differences,Plane Vectors
Space Vectors,Plane Vectors
Rational Numbers,Integer Arithmetic
Rings,Integer Arithmetic
Space Distance,Plane Distance
Space Distance,Real Space
Geometry,Sets
Integer Arithmetic,Integer Products
Integer Arithmetic,Integer Sums
Integer Arithmetic,Natural Additive Identity
Integer Arithmetic,Natural Multiplicative Identity
Comparisons,Converse Relations
Comparisons,Orders
Rational Order,Integer Order
Rational Order,Integer Products
Rational Order,Rational Numbers
Real Numbers,Rational Numbers
Set Products,Ordered Pairs
Set Products,Set Powers
Set Equality,Set Inclusion
Empty Set,Set Specification
Set Differences,Set Specification
Unordered Pairs,Set Specification
Plane Vectors,Real Plane
Plane Distance,Interval Length
Plane Distance,Real Plane
Real Space,Geometry
Real Space,Real Plane
Sets,Names
Integer Products,Integer Numbers
Integer Products,Natural Products
Integer Sums,Integer Numbers
Integer Sums,Natural Sums
Natural Additive Identity,Arithmetic
Natural Additive Identity,Identity Elements
Natural Multiplicative Identity,Arithmetic
Natural Multiplicative Identity,Identity Elements
Converse Relations,Relations
Orders,Natural Order
Orders,Relations
Integer Order,Integer Numbers
Integer Order,Natural Sums
Integer Order,Orders
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Set Inclusion,Standardized Accounts
Real Plane,Geometry
Real Plane,Lists
Real Plane,Real Order
Interval Length,Intervals
Names,Letters
Names,Objects
Integer Numbers,Equivalence Relations
Integer Numbers,Natural Numbers
Natural Products,Natural Sums
Natural Sums,Recursion Theorem
Arithmetic,Natural Powers
Arithmetic,Operations
Identity Elements,Operations
Natural Order,Peano Axioms
Unordered Triples,Pair Unions
Standardized Accounts,Accounts
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Equivalence Relations,Partitions
Equivalence Relations,Relations
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Recursion Theorem,Peano Axioms
Natural Powers,Natural Products
Peano Axioms,Natural Induction
Pair Unions,Set Unions
Accounts,Deductions
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Set Numbers,Finite Sets
Partitions,Set Intersections
Partitions,Set Unions
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Successor Sets,Pair Unions
Natural Induction,Natural Numbers
Deductions,Quantified Statements
Families,Functions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Finite Sets,Equivalent Sets
Set Intersections,Pair Intersections
Quantified Statements,Logical Statements
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Logical Statements,Statements
Function Inverses,Function Composites
Function Inverses,Function Images
Statements,Identities
Statements,Sets
Function Composites,Functions
Function Images,Functions
Identities,Names
